code	weight	word_count	top_rank	words
njxs	1.0960587611119825	1	55662	南雄
gkoo	1.096031556881336	1	55663	乖哦
sdir	1.0960260402537862	1	55664	赛船
iefg	1.0960148621635288	1	55666	车缝
mkxt	1.0959653360460626	1	55669	名学
tsbh	1.0959645766789572	1	55670	铜棒
xbdk	1.0959612252392539	1	55672	锌锭
mnmj	1.0959241860519762	1	55675	妙曼
anhe	1.095912487437443	1	55676	暗盒
kync	1.0959107453066577	1	55677	困恼
kulg	1.0958704684318836	1	55680	酷冷
hcqs	1.0958519185085418	1	55684	好穷
hccu	1.0958491572334759	1	55685	好粗
hclc	1.09584639602567	1	55686	好老
kdrf	1.09583954273295	1	55687	开刃
rflh	1.095798261512856	1	55690	人浪
gjrz	1.0957275453653592	1	55693	干肉
qrtr	1.0957214342470782	1	55694	全团
fgiu	1.095715767807742	1	55696	凤雏
remc	1.095701101711347	1	55697	惹毛
keru	1.0956990546521617	1	55698	刻入
qmjy	1.0956823443734145	1	55700	千军
qmhu	1.0956812304570942	1	55701	千户
kkmw	1.0956010620529018	1	55710	块煤
hstj	1.0955290243853597	1	55713	红毯
xmts	1.0955048445517481	1	55715	仙童
bacd	1.0953905526658372	1	55719	把菜
qbjp	1.0953165481572116	1	55724	亲姐
xbuj	1.0952922671417205	1	55725	心善
tefa	1.0952656336239635	1	55728	特发
qmuo	1.095181260651187	1	55731	浅说
aidg	1.0951594338832744	1	55732	矮凳
dgpm	1.0951469129026852	1	55733	灯片
aipu	1.0951236519757355	1	55734	爱普
ufge	1.095122616253246	1	55735	神格
vair	1.095117036321274	1	55736	炸串
lhxk	1.0951059331049033	1	55737	狼性
zcrf	1.095079302496858	1	55739	遭人
zvye	1.0950144101123072	1	55741	罪业
fatr	1.0949727357339358	1	55742	发团
jbtj	1.0949350313257615	1	55746	金坛
ycth	1.0949311736450587	1	55747	药汤
vfpa	1.0949099859288318	1	55749	真怕
ouse	1.094909565475647	1	55750	藕色
xqtz	1.0948933625100836	1	55751	袖头
qbbf	1.094889273788005	1	55752	亲本
jpmk	1.0948544864431016	1	55754	诫命
vhwd	1.0948274983477309	1	55756	账外
ldvd	1.0948145467313086	1	55757	赖债
lyyr	1.0948140376863154	1	55758	轮缘
erbj	1.0948061846862434	1	55759	二班
rrbu	1.0947908065962533	1	55761	软布
zcbn	1.094789752638494	1	55762	造表
vehu	1.0947713871745084	1	55763	这户
pwlz	1.094770991079753	1	55764	配楼
daii	1.094715969349516	1	55765	大吃
hwpd	1.0946596000492903	1	55768	黑牌
bwkg	1.0946570686080488	1	55769	被坑
hfbd	1.0946458478014174	1	55770	很白
yjdh	1.0946368236281612	1	55771	阉党
liyb	1.0946155200984067	1	55772	丽音
lcxk	1.0945617854387797	1	55774	劳形
mouo	1.0945250764381589	1	55776	莫说
mpxp	1.0945214401156727	1	55777	乜斜
tumw	1.09451855105057	1	55778	图美
ybic	1.0944470987391453	1	55780	印钞
jrci	1.0944459989064985	1	55781	卷次
pmdm	1.0944321757538054	1	55782	偏殿
glmu	1.0944171272158432	1	55783	光幕
pfbc	1.094391023154879	1	55787	喷薄
zdly	1.0943859626766188	1	55788	再论
mjkk	1.0943504952111422	1	55791	蛮快
dana	1.0943338813794323	1	55794	大拿
hzen	1.0942968229697756	1	55798	厚恩
bmlq	1.0942699897215618	1	55799	变流
tszv	1.0942431639017303	1	55801	同罪
ykbn	1.094235061566178	1	55802	应标
gxda	1.0942206359507176	1	55803	呱嗒
ljhz	1.0941845924806368	1	55806	懒猴
xibf	1.0941834956179413	1	55807	戏本
isng	1.0941322391237684	1	55811	充能
gdyh	1.0941155143229957	1	55814	改样
qire	1.094086649265111	1	55815	奇热
ivpk	1.0940811490522058	1	55816	吹瓶
xklo	1.0940782544591574	1	55817	星罗
jnnv	1.0940620158826915	1	55818	娇女
isli	1.0939628734313969	1	55822	冲力
tzhv	1.0939506319280308	1	55823	头回
kvpo	1.0939431569417282	1	55824	窥破
lzyc	1.0939248211747359	1	55825	露腰
tkvy	1.0938906268013735	1	55827	挺准
zdbw	1.0938517156925713	1	55831	灾备
ngho	1.0938483921086082	1	55832	能活
kaqr	1.0937687752554086	1	55836	卡券
zahu	1.0937567291682084	1	55837	咋呼
mjbi	1.093725612194318	1	55838	漫笔
tvdu	1.0936431550584123	1	55840	腿肚
muya	1.0936282108651294	1	55841	母鸭
jygd	1.0936082567430951	1	55845	菌盖
hctv	1.093582893634348	1	55849	好腿
tdjl	1.093549687191314	1	55851	台江
hvqt	1.093531244555105	1	55852	灰雀
tpwf	1.0935297813722236	1	55853	贴文
pccc	1.0935156189664923	1	55855	跑操
yebi	1.0934990977294547	1	55856	也比
kslo	1.093362052435992	1	55865	空落
guhz	1.093361056309542	1	55866	骨骺
sjcg	1.0933132135514776	1	55867	三层
hglj	1.0933101574150226	1	55868	横栏
loqy	1.0932823472539188	1	55870	罗裙
vutu	1.0932795203058463	1	55871	主图
hvyc	1.0932523568488963	1	55874	会要
bamw	1.093247772792893	1	55875	把妹
bmso	1.09323714863225	1	55876	便所
toff	1.093236679167969	1	55877	脱粉
irfw	1.0932196918844235	1	55879	船费
tavf	1.0932123071245055	1	55881	他真
qrsy	1.0932121688759135	1	55882	全损
kkfh	1.0932006201271967	1	55883	快放
xpci	1.0931969669532142	1	55884	写词
fgyc	1.093145407513031	1	55885	蜂腰
dpan	1.0931422251693288	1	55887	蝶鞍
xkfh	1.0931379822069593	1	55888	行房
kaen	1.093135382770098	1	55889	卡恩
zuvs	1.0931350979753864	1	55890	卒中
jrrf	1.0931144837417301	1	55891	卷刃
ycvo	1.0930913218784664	1	55892	谣诼
bkqu	1.0930835038303817	1	55893	病区
buqb	1.0930713633067617	1	55894	不亲
gjqu	1.0930596875625138	1	55895	干渠
zvhw	1.0930563341838293	1	55896	最黑
ugmn	1.0930487371038198	1	55898	圣庙
mohf	1.0930266510839728	1	55900	墨痕
qqij	1.0929946026851471	1	55903	秋蝉
gdyj	1.0929684158745003	1	55905	钙盐
lrcd	1.0929585475815005	1	55906	乱猜
jlbn	1.0929239538360118	1	55909	降表
icxr	1.0928962840147294	1	55910	超炫
kvdm	1.0928731650457375	1	55913	馈电
qqli	1.0928384259043842	1	55914	求利
baks	1.0928122829832647	1	55915	把控
sidr	1.0927896330774822	1	55918	丝缎
zcff	1.092735173370256	1	55920	皂粉
gxvv	1.0925837830668312	1	55928	挂坠
gycy	1.0925563117128705	1	55930	滚存
yaru	1.0925331434365357	1	55931	压入
qulr	1.092507847924718	1	55932	取卵
ufnh	1.0925077786762114	1	55933	肾囊
qtgd	1.0924785897431832	1	55934	缺钙
guiy	1.092427789005677	1	55936	固醇
uvwh	1.092402359544716	1	55938	水网
uutg	1.0923327310571422	1	55939	树藤
bcjr	1.0923088761845319	1	55942	宝眷
cgbj	1.0922584086679228	1	55946	层板
cjzi	1.092245088515143	1	55947	蚕子
qujb	1.0921795251351116	1	55950	趋近
qmyh	1.0921180067274778	1	55953	前仰
qivr	1.0920336701110314	1	55958	砌砖
mkdu	1.0919959811264317	1	55959	明度
lmhl	1.0919903339154757	1	55960	脸黄
ggmn	1.09197711374251	1	55962	更妙
qrbn	1.0919551064366149	1	55963	权标
levg	1.0919487935160104	1	55965	乐正
dhuj	1.0919392712633327	1	55967	砀山
ddkz	1.0919166419602944	1	55971	代扣
fgda	1.0919064417714384	1	55972	风大
tise	1.0919005701746332	1	55973	体色
mmsi	1.0918673635801037	1	55977	免死
bkdz	1.0918427337671341	1	55978	冰斗
dchu	1.0918116876894817	1	55979	到户
gedc	1.0918052656024777	1	55980	割刀
zunm	1.0917763714671902	1	55981	卒年
gyli	1.0917739980905472	1	55982	滚利
badz	1.0917606183750914	1	55983	八斗
ullm	1.0917528344545167	1	55984	双链
dofj	1.091643782805725	1	55991	多番
zzqk	1.0916309612499118	1	55992	奏请
uudu	1.0915900566120795	1	55997	数独
jlbk	1.0915807597879532	1	55998	将兵
sigz	1.0915164791064043	1	56002	死狗
cgbc	1.0914973636742593	1	56005	层报
vxlc	1.091435642053415	1	56011	抓牢
humu	1.091430310974608	1	56013	护目
hrys	1.0914121874961509	1	56015	换用
cajm	1.0914025940830203	1	56016	擦肩
zgji	1.0914025661862365	1	56017	增肌
zjji	1.0914004623421736	1	56018	攒机
sjzi	1.091289192080279	1	56023	三资
mayj	1.09126892282718	1	56024	马眼
qnnj	1.0912683857466186	1	56025	桥南
lyxi	1.0912545390053565	1	56026	轮系
uvru	1.0912290105774882	1	56027	水乳
hlsy	1.0911927952494223	1	56028	皇孙
xiur	1.0911843337845415	1	56029	洗涮
hcwa	1.0911436273894817	1	56035	好哇
ucmn	1.091130111020044	1	56038	烧苗
veil	1.0910493646205	1	56044	着床
depn	1.0909800031432195	1	56047	得票
iyts	1.090972929933866	1	56048	纯铜
xisr	1.0909655019926128	1	56049	细算
llxq	1.0909388028424298	1	56050	两袖
lzbo	1.0909220068890875	1	56051	耧播
bwkl	1.090913522311322	1	56052	背筐
dkhu	1.0909052854422552	1	56053	订户
fjvc	1.0908882534036763	1	56054	翻找
tahe	1.0908540496323385	1	56055	塔河
yhkl	1.0908393100402	1	56056	佯狂
hyug	1.090835333537525	1	56057	婚生
zubf	1.0907895200133435	1	56059	足本
tamm	1.0907852834173815	1	56060	踏面
jtxr	1.0907585472890389	1	56062	决选
zsge	1.0907581185026132	1	56063	纵隔
lkro	1.090753372484607	1	56064	凌弱
iuri	1.0907316413232055	1	56065	初日
lehk	1.0907030351507192	1	56067	乐坏
jkdg	1.0906458434811879	1	56071	静等
veqy	1.0906413730287698	1	56072	这群
yzdj	1.0906150681838853	1	56074	有单
wuxs	1.0906085900439781	1	56075	吾兄
dozu	1.0905001449980025	1	56080	多组
nwrh	1.0904754544701434	1	56082	内瓤
pkkc	1.0904659531754788	1	56083	凭靠
bmia	1.0904110750066005	1	56086	变差
bplc	1.0903871080029692	1	56088	别老
sigg	1.0903674790693059	1	56089	四更
ugxs	1.0903372495028067	1	56093	圣雄
kgtj	1.090330924214013	1	56094	坑探
nszc	1.0903268849653105	1	56095	弄糟
yzme	1.090301544066934	1	56096	有么
vzjy	1.090211874847983	1	56099	州郡
lefu	1.090198210465926	1	56101	乐府
yzhl	1.090197135527987	1	56102	幽篁
litr	1.0901823669492026	1	56103	离团
xutu	1.0901655588043933	1	56104	徐图
bkjt	1.0901549627242622	1	56106	摒绝
fhhk	1.090146734579242	1	56107	放怀
bdww	1.0901401903099592	1	56108	百威
kobj	1.0901308362671662	1	56109	扩版
bbiu	1.0900929712943817	1	56110	摈除
xkii	1.0900909822737397	1	56111	星驰
qygv	1.0899929294229431	1	56115	群规
cjqq	1.08996281230574	1	56117	残秋
ciyz	1.089953209187647	1	56119	次优
hjrs	1.0898765830973558	1	56121	涵容
wfxk	1.0898650419419047	1	56123	温性
sjtn	1.0898166059493508	1	56126	三条
rebn	1.0898151054465397	1	56127	热表
bdnq	1.089768569602327	1	56131	白牛
bumd	1.089759671320043	1	56133	不买
naji	1.0897406940235572	1	56134	那几
piwd	1.0897126635441055	1	56135	皮外
kaff	1.0896951433383442	1	56136	卡粉
irnr	1.0896412584951398	1	56142	穿暖
lnhe	1.0896325054910099	1	56144	辽河
sutj	1.0896261336967217	1	56145	肃贪
xbql	1.0896064534950758	1	56146	心墙
xkkr	1.089548719509298	1	56148	行款
mouh	1.0893919879961458	1	56155	陌上
bjzg	1.0893575409946146	1	56156	颁赠
rrvz	1.0892835862728352	1	56158	软轴
ddlg	1.0892777594878371	1	56159	呆愣
mdtc	1.0892626594063177	1	56161	买套
llhw	1.0892366086536525	1	56162	亮黑
rfrv	1.0892365514707392	1	56163	人瑞
kgrj	1.0891979983407132	1	56165	铿然
bcju	1.0891894468750958	1	56166	宝具
mfvz	1.0891827227330595	1	56167	门轴
hfbu	1.089161332137889	1	56169	恨不
iuce	1.0891261237738012	1	56171	初测
hfts	1.0890807355098986	1	56176	很痛
dobn	1.0890595659920237	1	56177	夺标
hzbi	1.0890543090302376	1	56178	后壁
iujr	1.0890350258349546	1	56180	出卷
dmco	1.0890261937805419	1	56182	点错
tmtu	1.0889919045809697	1	56184	填土
vish	1.0889714297664348	1	56185	治丧
gknn	1.0889143488448154	1	56187	怪鸟
jihd	1.0888962956026191	1	56188	己亥
diye	1.088889024859744	1	56189	帝业
ddgg	1.0888635227100427	1	56191	代耕
mizu	1.0888547558331938	1	56192	弥足
ybua	1.0888380157376814	1	56194	银沙
tuil	1.0888314948654803	1	56195	秃疮
tiee	1.088761356289564	1	56199	提额
kelv	1.0886931440661614	1	56202	可虑
wfdg	1.088579868105752	1	56209	文登
yuvj	1.0885765674431513	1	56210	预展
uasg	1.0885665444411492	1	56211	沙僧
thkz	1.0885514051240706	1	56212	堂口
dvyt	1.0884966677575139	1	56216	对月
lmuf	1.088433520371817	1	56218	连身
rsxx	1.0884321002471602	1	56219	容下
lzfa	1.0883968936344064	1	56221	漏发
jnsv	1.0883881676753422	1	56222	绞碎
fwds	1.0883815582873155	1	56223	肥东
zukk	1.0883235780976115	1	56226	组块
cutj	1.0882980635180406	1	56229	醋坛
eeuf	1.0882796443839813	1	56230	恶神
wojl	1.088262495491306	1	56231	我将
xkbi	1.0881976817596317	1	56236	行笔
jmqm	1.088191714541006	1	56237	捡钱
kjie	1.0881839390069117	1	56238	看车
tsmd	1.0880946096605089	1	56242	通脉
srul	1.0880698886320685	1	56244	酸爽
mcne	1.0880612762557482	1	56245	毛呢
xler	1.0879556356904039	1	56251	香饵
yhhs	1.08793925243192	1	56252	洋红
subm	1.087878547863245	1	56255	宿便
yapd	1.0878745205925737	1	56256	牙牌
wuqt	1.087833686840324	1	56258	无缺
ksdg	1.0877768740708929	1	56259	空等
bkug	1.0877490868108883	1	56260	兵圣
pimo	1.0877223484010632	1	56263	皮膜
vfkv	1.087713321260964	1	56264	真亏
lpyu	1.0877131654689385	1	56265	列于
dumd	1.087701286382155	1	56267	督脉
tauj	1.0876823123451567	1	56268	塔山
ijth	1.0876591760731187	1	56271	禅堂
ihfg	1.0876583859159852	1	56272	长风
vfmw	1.0876561593975862	1	56273	真没
svjn	1.0876124997085879	1	56276	碎叫
mdth	1.0875975157998528	1	56279	买糖
muiy	1.0875918819715187	1	56280	暮春
pfji	1.0875880577453707	1	56281	喷剂
zuks	1.0875368104202967	1	56284	足控
iflk	1.0874028986647004	1	56288	衬领
hdff	1.087369282745404	1	56291	还分
hgya	1.0873393471313433	1	56293	恒压
pilj	1.0873025552452962	1	56294	披览
tvln	1.08727701058609	1	56296	退料
wfiz	1.0872545423699178	1	56298	文丑
uoma	1.0872126410652563	1	56300	说嘛
uwlx	1.0872049652821172	1	56302	谁俩
tzgd	1.0871839995395938	1	56304	头盖
hdxt	1.0870720008907617	1	56307	还学
iovs	1.087042422401537	1	56308	戳中
lbqb	1.0870276873605251	1	56310	林檎
shlr	1.0869918700949035	1	56312	丧乱
mzdr	1.0869916691419008	1	56313	某段
uhlp	1.0869589542948495	1	56314	上列
xqgk	1.086908281696254	1	56317	休怪
simf	1.0868148687092676	1	56321	四门
pujx	1.0867804849942537	1	56323	谱架
dame	1.086729490542654	1	56329	大么
hszy	1.086711711039342	1	56331	虹鳟
watn	1.0867096798542022	1	56332	蛙跳
fjvf	1.0866728309683842	1	56333	反震
bmcv	1.0866629089062512	1	56335	变脆
hliu	1.086648668657932	1	56336	皇储
zwou	1.0866477491137374	1	56337	贼鸥
ivxt	1.086625214332881	1	56339	吹雪
xinl	1.0865815862956105	1	56340	喜娘
hvuj	1.0865687112905005	1	56343	惠山
jbuc	1.0865645601564968	1	56344	金哨
yhzu	1.0865238938171298	1	56346	养足
lkyk	1.0864875217970003	1	56349	领英
yuch	1.0864459870017098	1	56352	鱼舱
dqie	1.0863694307391947	1	56356	丢车
yzlr	1.0863587074117302	1	56357	又乱
zohz	1.0863251731550287	1	56359	左后
gltv	1.0863194829744185	1	56361	光腿
dawo	1.0862885014024668	1	56363	打窝
nsvz	1.0862658690994897	1	56366	弄皱
nvxl	1.0862450831236554	1	56369	女相
jryy	1.0861880590342892	1	56372	卷云
uake	1.086148126406759	1	56375	啥课
kgmg	1.0861143468262813	1	56377	坑蒙
ifrf	1.0860629116464378	1	56379	趁人
gung	1.0860615482627582	1	56380	故能
zdfu	1.0860144702921763	1	56382	宰辅
vull	1.0860009251159861	1	56383	主粮
zoqq	1.0859701136829347	1	56386	左丘
cjgc	1.085883243279429	1	56388	残稿
vahx	1.0858421979339279	1	56390	扎花
sakd	1.0857969138668149	1	56391	撒开
mjic	1.0857829063719056	1	56392	满朝
sjdj	1.0857798120483666	1	56393	散淡
ddfj	1.0857634953440152	1	56394	带饭
wusr	1.0857607018158126	1	56395	无算
uagf	1.0856835233107933	1	56398	傻根
tcvi	1.0856591789441081	1	56399	桃枝
xlbh	1.0856375039779902	1	56401	相帮
xnwf	1.0855697895224719	1	56405	笑问
lzyz	1.0855577621311427	1	56406	漏油
yagj	1.0855054135804032	1	56409	压感
ball	1.0855010766749351	1	56410	拔凉
hrlm	1.0854683170143775	1	56412	换脸
kvtz	1.0854554486049817	1	56414	盔头
hxuz	1.0854444527804052	1	56415	画手
vfru	1.0854434188056301	1	56416	真如
bwee	1.0854213680444103	1	56418	碑额
ciks	1.0854163572062112	1	56419	磁控
bjll	1.0853464722572639	1	56423	扮靓
tebi	1.0853387287687684	1	56424	特比
tnlw	1.0852602800919855	1	56431	调类
kddh	1.085252246765866	1	56432	开裆
hztk	1.0852355099018693	1	56434	后庭
dnff	1.0852176624239478	1	56435	掉分
icvo	1.0852123749497775	1	56436	超卓
xllp	1.0851951361203716	1	56437	详列
judr	1.085084418190168	1	56441	锯断
mfqk	1.0850804240023257	1	56442	门清
dnyz	1.0850582517504155	1	56443	钓友
lmjn	1.0849664058129402	1	56446	炼焦
kzhr	1.0849332831128369	1	56450	扣环
lstm	1.0849235542334785	1	56451	龙田
hequ	1.084911923760564	1	56453	河曲
vuqy	1.0848884155179896	1	56455	主群
jnpo	1.0848465360273258	1	56457	交迫
dmuc	1.0848422246907783	1	56459	颠勺
ffpn	1.0847522099211753	1	56463	分票
tkvr	1.0847462935794527	1	56464	停转
zetm	1.0847432525511937	1	56465	则天
aihs	1.0846348344158432	1	56470	哀鸿
zgkv	1.0845861354101192	1	56475	增亏
keug	1.0845558269003648	1	56476	可生
dnvs	1.084533500742257	1	56477	吊钟
syjx	1.0845255442334105	1	56479	孙家
svxm	1.0844564463307873	1	56482	睢县
tmzs	1.0843812376898447	1	56483	天纵
tchr	1.0843637960571042	1	56484	套环
zzla	1.0843376308292518	1	56486	走啦
idmd	1.0843053507907774	1	56488	拆卖
fhgv	1.0842637486955902	1	56491	放归
suhv	1.084252846049945	1	56492	速回
budp	1.0842209727114793	1	56493	不迭
tnhf	1.0841568536709616	1	56497	条痕
kkgy	1.0841441067037298	1	56498	快滚
yihs	1.084141206652294	1	56499	怡红
puuo	1.0840996487830294	1	56501	扑朔
dgvz	1.084027646588903	1	56504	邓州
uess	1.0840263638382015	1	56505	涉讼
niis	1.084021591516151	1	56506	腻虫
cadi	1.0840088633665976	1	56508	擦地
qkfw	1.0840085833521134	1	56509	清肺
bubh	1.0839193103742684	1	56512	不帮
klmm	1.083870401735786	1	56515	矿棉
mbke	1.0838210530333752	1	56518	民科
wulz	1.083817454177218	1	56520	五楼
huou	1.0837921301742732	1	56521	互殴
xpnk	1.0836507035176353	1	56528	血凝
uoji	1.0836064300210388	1	56532	说及
yrdy	1.0835385831843212	1	56535	远遁
hdyt	1.0835318055010401	1	56536	海月
tjkl	1.0835255475234042	1	56537	探矿
leih	1.0834307192995156	1	56542	乐昌
zdjb	1.083428000081025	1	56543	再进
hstn	1.083408349534721	1	56546	红条
hcic	1.0833912468139995	1	56548	好吵
qttp	1.0833776540411915	1	56549	缺铁
xqsi	1.0833642278197142	1	56553	羞死
uxgk	1.083351183898759	1	56555	刷怪
biju	1.0833215952490542	1	56557	鼻疽
irlp	1.083274530688833	1	56560	串列
iebh	1.08326378006578	1	56562	车帮
dpuv	1.0831113953095943	1	56567	跌水
yswh	1.083098241524151	1	56569	勇往
jbxp	1.0830712327088943	1	56572	近些
ybio	1.0830591095904294	1	56574	印戳
yajr	1.0830561753311816	1	56575	压卷
yaqk	1.083055197264474	1	56576	压青
dkiv	1.0830537244108172	1	56577	钉锤
jbij	1.0830081536632647	1	56580	金蝉
mnzj	1.0828903411263398	1	56582	秒赞
hync	1.0828705193592028	1	56583	婚闹
ssbk	1.082862411938586	1	56584	松饼
hldm	1.0828286986980589	1	56589	黄点
sjcd	1.08278579330204	1	56592	三才
eeuc	1.0826793718880672	1	56597	恶少
zafw	1.0826718795698458	1	56598	杂费
tdkv	1.082660042117784	1	56599	太亏
jxdr	1.0826428251233504	1	56600	夹断
kddu	1.0824706133320103	1	56607	开赌
lgxk	1.0824555450902693	1	56608	棱形
qtcs	1.082445132100721	1	56609	却从
cgge	1.08242797358543	1	56611	曾哥
thkg	1.0824020976612663	1	56613	汤坑
vojq	1.082362292540762	1	56615	浊酒
ivhv	1.0823492399731087	1	56616	吹灰
vzuu	1.0823293139166874	1	56619	咒术
vskd	1.0823029388141192	1	56620	重开
dunv	1.0822846167932485	1	56622	独女
vvts	1.0822648195490672	1	56624	坠痛
pjkz	1.0822215658862064	1	56627	盘口
jltz	1.0822171272844514	1	56629	降头
nvle	1.0821814199184174	1	56632	女乐
aiqm	1.0821734947418427	1	56634	爱钱
yapi	1.0821667888051465	1	56635	雅痞
grbd	1.0821132372058264	1	56637	官拜
suww	1.082096199021163	1	56638	宿卫
dzil	1.0820702407436404	1	56640	痘疮
jqru	1.0820602393552976	1	56642	就如
enyu	1.0819174787215005	1	56645	恩遇
vvlq	1.0818750328617925	1	56647	赘瘤
iijm	1.0818268262349022	1	56651	持剑
niij	1.0818161098770651	1	56653	逆产
jpql	1.081806063645566	1	56655	接腔
xble	1.081759454864409	1	56657	新乐
iitv	1.0817570061115922	1	56658	斥退
wjie	1.0817211720748234	1	56659	晚车
hzbd	1.0816771915942467	1	56661	后摆
lirj	1.0816288190879548	1	56662	栗然
lwyh	1.0816209191114736	1	56663	耒阳
bajx	1.0816131831017144	1	56665	把家
hgui	1.0815996237033234	1	56666	横尸
tdyk	1.0815813279926845	1	56668	太硬
bwma	1.0815507746005615	1	56669	被骂
jkwa	1.0815323767906364	1	56670	井蛙
jndj	1.0815220302175226	1	56672	交单
yipj	1.081518861120837	1	56673	一盘
cswu	1.0815095154474301	1	56675	从无
gsrs	1.081427727840505	1	56677	共荣
ufuu	1.0814088294090611	1	56679	申述
ucre	1.0814067785502253	1	56680	烧热
bktp	1.081238705093233	1	56684	禀帖
vvwh	1.0812278788852652	1	56685	坠亡
kdrv	1.0812055600057193	1	56686	凯瑞
ykkh	1.0811171443720422	1	56690	硬抗
irho	1.081026916153721	1	56694	船货
qlyy	1.0810240952882177	1	56695	抢运
dudd	1.0810147494981877	1	56696	肚带
wukk	1.0809963389651114	1	56697	五块
wozz	1.0809443903142273	1	56704	我走
vxdm	1.0809374869704444	1	56705	抓点
bnya	1.0809342869499947	1	56706	表压
mdjm	1.0809245301196517	1	56707	买件
gxug	1.0809068691694266	1	56708	挂绳
csmo	1.0808873770244927	1	56710	葱末
szfh	1.0808858250313635	1	56711	搜房
cayu	1.0808810429088453	1	56712	擦浴
mzlv	1.0808763217993456	1	56713	谋虑
uhmw	1.0808635085869884	1	56714	赏梅
jqwg	1.0807231615805537	1	56719	酒瓮
xymw	1.0805780440316362	1	56725	寻梅
boly	1.080524600772593	1	56728	驳论
bitm	1.0805182891389968	1	56729	碧天
ykzv	1.0805050463712904	1	56730	鹰嘴
hltn	1.0804948051642598	1	56731	黄条
dkqr	1.0804733952282706	1	56733	丁醛
hjua	1.0804705626216742	1	56734	汉莎
sjzu	1.0804668800996127	1	56735	三组
hsdk	1.0804468528889974	1	56736	红顶
rfdi	1.0803822232646145	1	56738	仁弟
cshz	1.0803785037814426	1	56739	从后
sebn	1.0803583448812304	1	56741	色标
thyz	1.0803041440837249	1	56742	倘有
dvuv	1.0802734873242814	1	56743	兑水
yuig	1.0801880765225826	1	56750	虞城
tduf	1.0801862324485707	1	56751	太深
zdju	1.080184419224389	1	56752	载具
dsqr	1.0801741517591235	1	56753	动圈
lmxr	1.0801654298304821	1	56754	连选
xbua	1.0801620710449713	1	56755	新沙
tvyh	1.0801616323973944	1	56756	退养
qmiv	1.0801409973222658	1	56757	铅锤
dzjq	1.080117421527051	1	56758	斗酒
wdkj	1.0799220926772821	1	56773	外刊
kzsd	1.0799053258791376	1	56777	口塞
tnql	1.0798765662927585	1	56779	跳墙
dciv	1.0798233083416884	1	56782	倒垂
pmds	1.079818578271956	1	56784	偏东
zsmf	1.0798110982372986	1	56785	宗门
rubk	1.0797396142577642	1	56790	如冰
qlnu	1.0796411533073549	1	56798	强弩
kxkc	1.0796176628522365	1	56800	跨考
xxuh	1.079587086723315	1	56801	夏商
tcgg	1.0795559483696744	1	56804	套耕
vxbk	1.0795314017701387	1	56806	抓兵
tkbc	1.0795198882843167	1	56807	挺薄
ujgv	1.0794729615555005	1	56810	山鬼
ccqb	1.079461373340478	1	56812	操琴
luue	1.079430552513833	1	56814	庐舍
drkk	1.0794272988600344	1	56815	断块
nmqi	1.0794254804904222	1	56816	年期
yzlx	1.079409711435248	1	56818	有俩
bkff	1.0793773666598607	1	56820	冰粉
zabk	1.0793509050705405	1	56824	杂兵
igpo	1.0793157647576406	1	56825	撑破
cixr	1.0792745714596192	1	56829	次选
malj	1.0792074863476686	1	56831	马兰
dnji	1.079173184100366	1	56832	吊祭
nqxp	1.0790569372170897	1	56835	牛血
wuyk	1.0790297839488154	1	56836	无影
ghnw	1.0790102923412794	1	56838	港内
ihvj	1.0790023299240645	1	56840	场站
dmsi	1.0789900005428998	1	56842	电死
vivv	1.0789515099753864	1	56846	直追
vlwu	1.0789474568148623	1	56847	状物
klge	1.0789465192791594	1	56848	狂歌
niyb	1.0789356277131041	1	56850	拟音
gxjx	1.0788968171032178	1	56852	挂架
chfg	1.0788787177659378	1	56854	藏锋
jkpa	1.0788655855363891	1	56855	惊怕
ijlb	1.0788425090564684	1	56856	禅林
vxuh	1.0788278279649384	1	56858	抓伤
ysdg	1.0787967182445102	1	56859	永登
hsbd	1.0787666799721356	1	56860	红白
cvuj	1.0787647729592895	1	56861	翠山
rzci	1.0787364277264193	1	56862	肉刺
dazj	1.0787201553205765	1	56865	大赞
toiz	1.0787044350061965	1	56866	脱臭
seff	1.0786768850963517	1	56867	色粉
yclw	1.0786544493490462	1	56868	药类
lose	1.0786304351943499	1	56869	落色
ngvl	1.0785815530484522	1	56871	能装
tcqk	1.0785437172357673	1	56872	讨情
hoiu	1.078516348732212	1	56875	豁出
nilv	1.0784882125277684	1	56877	逆旅
hdpw	1.078447049765423	1	56880	还配
dujy	1.0784048975954101	1	56882	毒菌
nafg	1.078403307517651	1	56883	那封
pwmw	1.0783941970341748	1	56884	配煤
biai	1.0783313275035729	1	56887	鼻癌
bbmc	1.0782887308854794	1	56890	鬓毛
fgze	1.0782049590264942	1	56894	丰泽
ybwu	1.0781838460687023	1	56895	引物
rfqq	1.0781765845154756	1	56897	任丘
qrqy	1.0780803658222773	1	56900	全群
bagk	1.078079436623097	1	56901	八怪
hxxy	1.077968925374408	1	56904	华讯
mdho	1.0779642847974311	1	56905	卖货
qiso	1.0779053113942285	1	56909	其所
mcqi	1.0778989666554772	1	56911	冒起
ndwj	1.0778906517060927	1	56914	耐玩
pjsi	1.0778848174168878	1	56915	盘丝
ghmc	1.0778491295866366	1	56917	刚毛
bbxl	1.0778222795904502	1	56918	傧相
liro	1.0778156172468292	1	56919	力弱
doxr	1.0777858249734638	1	56922	多选
